feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,clip1,clip2,gaind,gainf,cdel,cbyp,x0,y0,mod_ampl,ngain,nbfbk,ncgain,rate_gain,noise_attack,fbk,tfbk,resonator_attack,attack_time,decay_time,sustain_level,release_time,initial_level
0.01,0.01,0.554269450487359,0.01,-398.97999775286445,149.81134395794766,45.62673418909255,-26.822948919569527,-36.347872193745914,-11.633636790788804,-1.6680616117504883,-17.130696432315606,-30.5032441810547,-20.63674851527363,-1.4485123986484354,-0.19009399995867476,-19.8617462745936,-0.039381736538676715,0.04597146170852594,0.006075465522129138,-0.02574859606125203,-0.040947505344329144,-0.034842271867499795,-0.022025847944879388,-0.011301105657665924,-0.005604185053625699,-0.0014733359730195802,0.003502961587534297,0.01037088318179149,0.018385759815520063,655.9796387279512,675.2702415810368,-0.16227505919295915,0.7841482016070759,0.6466122600574867,0.9749862779888648,0.9895698920642199,9.669909734101434,7.8667010945287466,0.8028588570085801,0.4556820351572609,0.583715821918516,0.44526905951656315,0.23784724472353824,0.06431644538345083,0.2599581046633882,0.16802136038793403,0.8087335788498059,0.9688770653736708,0.05422467186669319,0.28903009732273865,0.2933323597539753,0.8759437621526707,0.07895397764690841,0.993373248030615
0.01,0.01,0.5542037339205743,0.01,-395.72270215600804,147.76259917480155,45.0152803663749,-27.121848859970925,-36.714581998857554,-11.629686641220765,-1.0686395294578994,-16.382868950607914,-30.23622218018487,-20.977959900075135,-1.983597802745804,-0.49579194946463084,-19.899284292150988,-0.12802260943872779,-0.050476695986179605,-0.03030112437524671,-0.0019026449927730062,0.027129695453113896,0.04479110020047327,0.041778644237472504,0.020819641761150073,-0.002393677250220066,-0.01371664888968502,-0.01540940505175385,-0.020474877472004254,-0.033724149492692056,704.2631208423963,744.143073706003,-0.1620060608680486,0.3839186336765513,0.11204576503306418,0.10183448551026122,0.14976902451057328,0.46333629779083063,8.115928399306355,0.1960593966782851,0.965905161040403,0.051439108403307676,0.11299978855958648,0.39995055133059587,0.36503996525178994,0.7738531718236072,0.05661333815157896,0.5955109677157393,0.5375064969992018,0.017895486938169693,0.11665323661719974,0.9353715063063393,0.5944089933659871,3.4328650679175063,0.15337501930241426
0.01,0.01,0.5542591268944438,0.01,-397.66193680574094,149.2120293197022,45.472089973332956,-27.07142477025166,-36.612205585448535,-11.5191372271631,-1.176993102612687,-16.695183089683095,-30.47273255085228,-20.91303440531484,-1.6814075751716542,-0.2137807008889296,-19.824362602182312,-0.04815889771316453,0.04719750114957528,0.025843804185023488,-0.0033193637858132006,-0.02843461630558206,-0.03904814638078841,-0.033450595801685204,-0.018225547610682707,-0.0027565801548687418,0.007375834505232359,0.011886442729789332,0.014219550616726374,0.017761075309816146,668.845850994943,698.6493029870928,-0.16138784524991506,0.14766896575386912,0.24704159398192782,0.3958883698964669,0.7653097819060505,3.4307006806455007,4.384916707928066,0.5699067043243323,0.48118792757210493,0.8190521514838232,0.19715059550118053,0.30549716997814047,0.09855254605947317,0.922695159723825,0.3975928911196108,0.40349467463656,0.18840442362818033,0.0839019650162523,0.44413515577588014,0.4209967862673814,0.8233035937996145,4.446342836326548,0.15391804075219262
0.01,0.01,0.5542403864420504,0.01,-398.44536474209417,149.82530941875987,45.66069735228747,-27.21757153162874,-36.78900372855751,-11.485610491423618,-0.9693807770442837,-16.530448007499597,-30.47500024632562,-21.00308168713247,-1.7231489635914639,-0.18697323561820273,-19.80957257728432,-0.08317354099382232,-0.0077835174436103665,-0.019737812743725356,-0.015933081538176398,0.0031215674024152322,0.01964168377440032,0.01969519363925065,0.007547443397469549,-0.0032630342185551624,-0.006140244568323643,-0.00633792835621905,-0.010414501858228129,-0.01715205914397647,659.2855204630569,681.8674086055718,-0.16330125079145022,0.8711659880344846,0.5904578414927186,0.6556043086736884,0.6851795926226335,5.78681667386001,5.042050121041236,0.30560085941083803,0.2928263898251674,0.03321138598786888,0.08743498224753488,0.6844496250704623,0.25207260194099523,0.8926719745139589,0.11310139162073465,0.3231330786074925,0.4827832763557255,0.1213341474805237,0.25163479935391314,0.09146324101606476,0.6626538283897683,0.3037518080442045,0.9027566113193046
0.01,0.01,0.5540326513081117,0.01,-396.56250111535076,148.35735331991873,45.379053931744856,-27.080064289504598,-36.844645411994385,-11.692467268314703,-1.0022677286821402,-16.329907355021803,-30.311755794970637,-21.09709491286907,-1.971750719295443,-0.33118997969733227,-19.762690332997543,-0.06119501764435894,0.022387179068601083,0.005056180782090307,7.655239674024842e-05,0.008924074918583269,0.016160454309369753,0.010640468783489924,-0.0015725534663466473,-0.006704989180271856,-0.0011994818105862516,0.004917957194377599,0.0017808288657067764,-0.007235760937223692,687.9521854727343,726.2149589559962,-0.1639676961240906,0.5180741765425493,0.7237595507436201,0.8038879678899746,0.9283206478530767,7.85813674711584,3.8523062762781644,0.8272840797448788,0.10018148952450978,0.9558034175560024,0.07072057838171697,0.02664505708523901,0.6118245811075197,0.16387440185939184,0.483661916550629,0.44200652322592376,0.5920985941427187,0.3803551504049198,0.11005240290985172,0.6865198868166094,0.4124283460901538,2.6892367579759164,0.8061847383620658
0.01,0.01,0.5542513862582628,0.01,-399.0879840048086,149.9271131392477,45.641688193417544,-26.83073819099958,-36.34438301051936,-11.61501231283666,-1.6512451448862506,-17.12536176457491,-30.506394123039428,-20.63499924101513,-1.433345440386432,-0.1660679007683349,-19.842008298476852,-0.037246050975445734,0.04874885457841576,0.008722044511049111,-0.025048570135302914,-0.038471941205936167,-0.03095639987099889,-0.01728935203813842,-0.007944618509594558,-0.004313090519680654,-0.0013047599811301244,0.004474118754326099,0.01275058299633775,0.021023876158363996,654.683620094781,672.3441554312805,-0.1675602448070735,0.9468540605870759,0.2736081799649885,0.6348879599199353,0.5018534732843198,2.919213374863283,2.380818378373022,0.5903685301010883,0.8167968300160975,0.5410986547556604,0.739708072558466,0.014664962707822027,0.2416995861752118,0.5566153712445465,0.2722665349911631,0.008392417525347319,0.6649783242812567,0.2574333594415333,0.49159292543424055,0.9444606186958958,0.3970183702613156,0.8662303372505966,0.08816959151268622
0.01,0.01,0.5541970034408353,0.01,-395.60217973813906,147.6337299403897,44.935090937130525,-27.14177638441525,-36.70852459886883,-11.641102375506103,-1.102891567493717,-16.409308268606793,-30.23581950701228,-20.97079701586669,-1.9999063756727706,-0.5349880794490978,-19.930587433923595,-0.13062508912531287,-0.05317778371909169,-0.031143270846352416,-0.0019569945104039596,0.025933527768999157,0.04154283319195584,0.0371636796311484,0.016461266496859674,-0.005572682922146881,-0.015613246101765834,-0.015372741967107896,-0.018096732340414975,-0.030833331737694435,707.3318614744005,747.219474963719,-0.1651303029930175,0.8025084846618132,0.21598106117189228,0.5884218675255452,0.3331403514935887,7.280021428175729,9.365746385347567,0.5318213489663588,0.7275133113304857,0.1799426610774496,0.0351950438337878,0.9355604382125547,0.19797938943393423,0.7864962630935945,0.26583446990877996,0.44789722471071286,0.6911079768569461,0.2828728469779345,0.4991015000805465,0.785404643528165,0.8458832559856224,3.0048999347239773,0.2521233781218697
0.01,0.01,0.5542725993672237,0.01,-397.5638174389939,149.15908364441492,45.46688796363812,-27.030045863968866,-36.56581992879416,-11.507873972974505,-1.197921723145536,-16.71148607945291,-30.4590304363754,-20.88073516968394,-1.6580542838076715,-0.20748243700827712,-19.81920270877683,-0.04766946927179528,0.04865618577080447,0.029291349667751418,0.0004082957682275771,-0.02685280811581629,-0.04030183421491005,-0.03587167262750656,-0.0199230736225409,-0.002961914006325595,0.008348833306283485,0.014067638611136565,0.017990757135408354,0.022657798666718867,670.0661277076111,700.5768872081443,-0.16403929653145394,0.3539860426165835,0.2731006672485994,0.2016432141466999,0.10435977563556886,6.450157834297658,1.6399646394770362,0.38217052585688605,0.43477398463334316,0.9738162650620754,0.7148279776980054,0.607847804628609,0.9292994116506778,0.4559744584854468,0.3821227314235534,0.008291472593260385,0.29976676641172006,0.018855017757602028,0.33541635259331,0.4485792065992312,0.8346988255427537,0.423554078857819,0.30263624043148263
0.01,0.01,0.5542402130534959,0.01,-398.70199479912185,149.98926346410076,45.6898058415029,-27.27656927060475,-36.85256820733313,-11.498236236437005,-0.944000516449455,-16.51669723788512,-30.495985181752808,-21.0356340081422,-1.7391624668429935,-0.1895172338183731,-19.82072937976501,-0.08543430661655912,-0.010607633266193966,-0.020330073719264936,-0.014875977703556044,0.0043094048149961055,0.019661632303809747,0.018826786021766063,0.006413932658339794,-0.004231825304371333,-0.007104553660597848,-0.006711878488322746,-0.009770975297695626,-0.016198936388789952,656.7558885750706,677.0283441616748,-0.16375277951860753,0.7115196003826803,0.3901759417200147,0.7119771632804707,0.14088853522348393,0.564762108022473,9.514601397584938,0.32364266272532727,0.8539307269858429,0.27862913018068236,0.8095645376353751,0.4632956658492101,0.5646582601364531,0.392790857079086,0.12509163331781892,0.7776035092374076,0.8778623137101852,0.02008188220434606,0.08928859694538782,0.8838274194542506,0.943116884144032,4.76606348534777,0.63395748556283
0.01,0.01,0.5540428936572572,0.01,-396.75090544676397,148.50499840857964,45.47663652830981,-27.05328991973583,-36.85643457637643,-11.685928193003415,-0.9588532011815192,-16.28498703652087,-30.301417024487286,-21.110551596500187,-1.969737183800726,-0.30021198720615133,-19.73173345990823,-0.05960733713812312,0.023982889208450063,0.005797269664685349,0.0007099377161849405,0.00987868367834748,0.017029958709168187,0.010745844877168894,-0.0018185651049992346,-0.006497526740207488,-0.0001247022952941367,0.006357789936993354,0.0026845304628796154,-0.007271133299958925,684.6615822693917,722.2641471116017,-0.2283358605602162,0.10709411914987359,0.9988164557333531,0.4167291860276512,0.6053751868100372,6.798204764925923,0.7430070848847015,0.23062016929589935,0.6125507039129334,0.8515729697144011,0.838755960928786,0.6435083648871637,0.14216522542160226,0.3906601044868142,0.4859413168139514,0.5161945306422292,0.9369188652130085,0.34547995525864655,0.2500280337933393,0.25873406882634925,0.5936325376946253,2.695772500407352,0.333891598297381
0.01,0.01,0.5542406005786195,0.01,-399.23723813448896,150.04597285056445,45.61810252839307,-26.891661731837527,-36.38464947847005,-11.617014707567858,-1.6487865978454337,-17.13016407933352,-30.525385276514598,-20.652738271010016,-1.4453185121154002,-0.17376790845165196,-19.85211803495335,-0.03536833785098812,0.04918453597400765,0.00573961985735454,-0.02887143172728245,-0.03766230953103015,-0.028619427362758465,-0.011976391160218586,-0.004805120059813547,-0.0025937750361896337,-0.001968442213233799,0.002754855515312528,0.009799561401888743,0.018147428915421038,653.1442641235656,668.9257262791431,-0.16492326554942383,0.7156508673886525,0.8457571586298651,0.584572012365841,0.6511260834099638,2.0835001180544643,3.8449789469397744,0.8450544692857701,0.5103972426987636,0.7861063997265,0.30392525310526997,0.024294340655075297,0.5517438685506718,0.2623962535843859,0.10884894069228283,0.227645804072034,0.5580257667433391,0.4807697566525373,0.013647382284016945,0.9221042123442065,0.6304661581972881,1.6295191851110822,0.9540146344115988
0.01,0.01,0.554204931880619,0.01,-395.4738451229127,147.5414654243543,44.891170075101655,-27.12798777118482,-36.67187080029515,-11.62250886032653,-1.1064286811767352,-16.40730307129179,-30.211397046183865,-20.942469110070636,-1.9980612917906548,-0.5586890041184619,-19.94761847580711,-0.13005928657633437,-0.05387998517520426,-0.03396061354148149,-0.004633836525721783,0.02581662152864557,0.04391161172038892,0.039712095118462486,0.017627864439427814,-0.005084657366479041,-0.015041635919598513,-0.016253349709416387,-0.021476235436236266,-0.035247918385456434,710.2720113104396,750.1319259240248,-0.16427368585627858,0.28364715987884237,0.428450345696737,0.8358215811911988,0.8342430130819861,6.736848139574781,4.541061784070635,0.6067990908380845,0.42604784883058044,0.41144255421418874,0.4551614427370675,0.32051289972550867,0.0929602902810347,0.8499419477745276,0.4807479806577898,0.8360179119935632,0.054189808343675705,0.0451975065205707,0.19410079803026514,0.64865913566734,0.42965053231987127,4.824984799118968,0.190567957562796
0.01,0.01,0.5542446721885641,0.01,-397.5211105403822,149.08359341847293,45.436750619844474,-27.0194322545281,-36.55735733624366,-11.53741988755291,-1.255937693987449,-16.759373753540114,-30.473477314141522,-20.87300436194523,-1.651628897576961,-0.2106179443589983,-19.822376467435753,-0.045592621064757984,0.05029875924847611,0.02940856033751662,0.00031672981268329384,-0.02571031111439617,-0.038066042588187535,-0.0335199007398093,-0.017962281343243697,-0.001034820632892217,0.01021333383616646,0.014923057542270073,0.016755936330645153,0.02017842630350239,670.9749898046094,701.8060006290532,-0.16883272549898581,0.720113843616332,0.6272180557777951,0.7052329175236546,0.9517048441852798,2.4379617735654446,5.956774643540978,0.13989100843386215,0.037464750601261865,0.48241578820397135,0.5955936596518846,0.6640356039189755,0.11010392822425652,0.9723663808685583,0.3229635789039138,0.290447091066578,0.8815434269216516,0.07445756512973226,0.20856196673975605,0.8125371342490418,0.7473240553607541,4.425712668096085,0.9415035183563043
0.01,0.01,0.554240445081672,0.01,-398.9770623632776,150.21061572561868,45.76367099307581,-27.292282471874262,-36.87559305153786,-11.477985130313776,-0.8934425677082918,-16.48394797309183,-30.500603997554162,-21.049822501263627,-1.729113351169204,-0.1592373453341866,-19.80155783298288,-0.08742871210147822,-0.013956486248615702,-0.023048388508348384,-0.016134635088044844,0.004600925643873304,0.020415237401541216,0.018658641721240002,0.005071161872125851,-0.005703605481133,-0.007783062477389664,-0.007151409470525185,-0.011169708652286505,-0.018516118602169795,654.0680082117806,671.5637476272485,-0.16420289456098597,0.6871120693683667,0.11523045108055817,0.3091123244814113,0.8135780557927984,4.5703702103992505,8.696542860827154,0.5488864041725751,0.7352054474282977,0.49319523755540207,0.8489870020055472,0.03915167860933011,0.3981585548014581,0.8841046438255407,0.4730856085586322,0.6478498136515937,0.13461563316741,0.476697942383276,0.30324456314435294,0.8728788528953024,0.40613337165229,0.6772319128224805,0.25421049999430356
0.01,0.01,0.5540438951804237,0.01,-396.9849133319766,148.6187651075927,45.547104168972794,-27.054372434417385,-36.90731722510635,-11.728503384632798,-0.9634283916651629,-16.27924450590087,-30.323820036464962,-21.151031329634527,-1.9819506882129863,-0.2688534776959896,-19.698141293902616,-0.058377042162654505,0.0264885220000972,0.009687403272940452,0.00458254650132183,0.011953068873866712,0.01679031154736677,0.009126623702659565,-0.003390414695106493,-0.0066767308614666815,0.0015911829816315072,0.009695354667480057,0.0072658917809607475,-0.002372254235848463,681.3277531711406,717.9259598796851,-0.16382222946265004,0.6499483674013242,0.8199514979964634,0.7872883904887654,0.2647746666919095,6.384050479938454,9.988644462519193,0.36814300513988096,0.7871017635206419,0.37064066042172583,0.9539214019416046,0.7405565419416146,0.08521845235295078,0.3719441789947455,0.17793718866483355,0.7463485577595377,0.9890676235614296,0.04069567716018519,0.39337827293393635,0.12739003635179247,0.7482845773128054,2.9289373079034555,0.7071612938607564
0.01,0.01,0.5542395367410003,0.01,-399.42668165095813,150.2482074895668,45.62829068503399,-26.916935930063328,-36.37272741438398,-11.582750885431567,-1.6157725336028057,-17.120676448968883,-30.528643351605755,-20.651825711584156,-1.4285660423539446,-0.15076488745461175,-19.837328315571526,-0.03846731653048811,0.0452205559770961,0.004631774324458155,-0.029783725569196517,-0.04046571150626166,-0.031173253326220278,-0.01574436406784078,-0.00777917176413854,-0.00616748899975128,-0.0047444447272403465,0.0017340434271524378,0.011638545617814354,0.020878419195125352,651.140195124563,664.4136384456997,-0.165318218520928,0.7595238929720265,0.7589049870976575,0.9412543754292224,0.47255332943916983,5.305289085347966,4.335382964622777,0.47425652364108717,0.721884026495845,0.20428207829700262,0.14235427289281888,0.5464569895325996,0.8513628894578544,0.8287617336747001,0.4165624356578077,0.16047854016430696,0.038475604050155265,0.18251536472127058,0.2870317831082889,0.44233547334566164,0.6298377969418869,1.2610008661518812,0.7395504258939147
0.01,0.01,0.5542138003433822,0.01,-395.37120978241484,147.4216081111766,44.81602635583524,-27.148775114843932,-36.66923511482698,-11.633616981567522,-1.1331559058102494,-16.42211242567839,-30.20220042431922,-20.933378368872713,-2.0182139221436106,-0.6050543580545353,-19.98463867519343,-0.12892743635520473,-0.05146868717222246,-0.029763742114813398,0.00022658846981452074,0.029416362473329582,0.04523000648321531,0.039543432115566046,0.017532058505950413,-0.004467625736166084,-0.01373803628372219,-0.01339806803962361,-0.016938225730479883,-0.030479943236190372,713.1856453570975,752.9406430093292,-0.16309357914420564,0.6198790294504941,0.36992914537871324,0.1622400110500083,0.5285144250127057,3.727154796578329,8.123329179168719,0.37016306762985607,0.0355991487109244,0.11171421152692629,0.41826934266317095,0.03232210882054154,0.3429774699534123,0.4748428243629723,0.47687220360895516,0.518194243658178,0.5782966460913167,0.4183933775592018,0.381110494114264,0.12129894197915486,0.9458975299342645,4.266683640819814,0.15144449942416616
